pitchId,game_id,homeScore,awayScore,strike,ball,out,base1,base2,base3,pitcher,picher_name,batter,batter_name,pitch_num,x,y,topSz,bottomSz,stance,result,stuff,speed,pitch_type,inning,umpire,umpire_id
231012_195605,20231012LTHT02023,2,3,2,1,2,1,9,0,60337,김대유,53554,김민석,4,-0.1262261705252197,1.2231626212742055,3.48983,1.5,L,Hit,Slider,128,LO,4,정종수,28
231012_195103,20231012LTHT02023,2,3,1,0,2,9,0,0,53665,산체스,50202,안권수,1,-0.3669620904616686,3.5157650664553253,3.33473,1.52898,L,Strike,Curve,125,RO,4,정종수,28
231012_195129,20231012LTHT02023,2,3,1,0,2,9,0,0,53665,산체스,50202,안권수,2,0.057781610243681,2.237464309256618,3.33473,1.52898,L,Hit,2-Seam,147,RO,4,정종수,28
231012_195002,20231012LTHT02023,2,3,0,0,2,0,0,0,53665,산체스,62802,박승욱,1,-0.2397555127238727,2.3953851526310257,3.56483,1.65,L,Hit,4-Seam,147,RO,4,정종수,28
231012_194723,20231012LTHT02023,2,3,1,0,0,7,0,0,53665,산체스,51528,손성빈,1,0.0317481644639836,2.728354931632377,3.55969,1.5,R,Foul,4-Seam,143,RO,4,정종수,28
231012_194755,20231012LTHT02023,2,3,1,1,0,7,0,0,53665,산체스,51528,손성빈,2,0.6677243441100023,3.450433324918775,3.55969,1.5,R,Ball,4-Seam,145,RO,4,정종수,28
231012_194843,20231012LTHT02023,2,3,2,1,0,7,0,0,53665,산체스,51528,손성빈,3,-0.632640403876563,2.858569823197225,3.55969,1.5,R,Foul,2-Seam,144,RO,4,정종수,28
231012_194916,20231012LTHT02023,2,3,2,1,0,7,0,0,53665,산체스,51528,손성빈,4,0.094248938587454,1.77378117947557,3.55969,1.5,R,Hit,Slider,124,RO,4,정종수,28
231012_194538,20231012LTHT02023,2,3,0,1,0,0,0,0,53665,산체스,62931,노진혁,1,-0.1640377295718557,3.726339477095612,3.59488,1.65919,L,Ball,4-Seam,144,RO,4,정종수,28
231012_194554,20231012LTHT02023,2,3,0,2,0,0,0,0,53665,산체스,62931,노진혁,2,1.149475593275937,2.930144496073916,3.59488,1.65919,L,Ball,4-Seam,144,RO,4,정종수,28
231012_194611,20231012LTHT02023,2,3,0,3,0,0,0,0,53665,산체스,62931,노진혁,3,0.3934238415595569,1.6652851084524385,3.59488,1.65919,L,Ball,4-Seam,143,RO,4,정종수,28
231012_194628,20231012LTHT02023,2,3,0,4,0,0,0,0,53665,산체스,62931,노진혁,4,-0.7575013887587603,3.517644966024173,3.59488,1.65919,L,Ball,4-Seam,144,RO,4,정종수,28
231012_203329,20231012LTHT02023,5,4,1,0,2,0,0,0,60140,신정락,65653,김호령,1,-0.8971335368373523,2.479241152562235,3.57558,1.53665,R,Strike,Curve,120,RU,5,정종수,28
231012_203343,20231012LTHT02023,5,4,1,1,2,0,0,0,60140,신정락,65653,김호령,2,1.8747139340188623,2.350186901451233,3.57558,1.53665,R,Ball,Curve,124,RU,5,정종수,28
231012_203357,20231012LTHT02023,5,4,2,1,2,0,0,0,60140,신정락,65653,김호령,3,-0.5443838615722663,1.853657157374316,3.57558,1.53665,R,Strike,Curve,122,RU,5,정종수,28
231012_203413,20231012LTHT02023,5,4,2,2,2,0,0,0,60140,신정락,65653,김호령,4,2.1229235971142257,1.9519701911705267,3.57558,1.53665,R,Ball,Curve,123,RU,5,정종수,28
231012_203432,20231012LTHT02023,5,4,2,2,2,0,0,0,60140,신정락,65653,김호령,5,-0.3532436419149796,1.8534777519572696,3.57558,1.53665,R,Hit,Curve,123,RU,5,정종수,28
231012_203157,20231012LTHT02023,5,4,0,1,1,0,0,0,60140,신정락,69727,변우혁,1,1.2209466925635788,2.752156705248375,3.48983,1.5,R,Ball,4-Seam,142,RU,5,정종수,28
231012_203210,20231012LTHT02023,5,4,1,1,1,0,0,0,60140,신정락,69727,변우혁,2,0.3076424631690448,2.301748823135439,3.48983,1.5,R,Foul,4-Seam,142,RU,5,정종수,28
231012_203228,20231012LTHT02023,5,4,2,1,1,0,0,0,60140,신정락,69727,변우혁,3,0.0125177118604042,2.763306664796472,3.48983,1.5,R,Swing,4-Seam,141,RU,5,정종수,28
231012_203244,20231012LTHT02023,5,4,2,2,1,0,0,0,60140,신정락,69727,변우혁,4,0.967006699821532,3.2678326730262555,3.48983,1.5,R,Ball,4-Seam,142,RU,5,정종수,28
231012_203300,20231012LTHT02023,5,4,3,2,1,0,0,0,60140,신정락,69727,변우혁,5,-0.8203929065351077,2.020884750117819,3.48983,1.5,R,Strike,Curve,124,RU,5,정종수,28
231012_203123,20231012LTHT02023,5,4,0,0,0,0,0,0,60140,신정락,68646,한준수,1,-0.0950331833387438,3.3179623523260573,3.48983,1.5,L,Hit,4-Seam,139,RU,5,정종수,28
231012_202613,20231012LTHT02023,5,4,0,1,1,4,0,0,63638,박준표,52591,윤동희,1,-0.9156985850326138,1.1305776962262502,3.48983,1.5,R,Ball,2-Seam,141,RU,5,정종수,28
231012_202713,20231012LTHT02023,5,4,1,1,1,4,0,0,63638,박준표,52591,윤동희,2,-0.3408806748774589,2.3923787197033475,3.48983,1.5,R,Strike,Curve,116,RU,5,정종수,28
231012_202738,20231012LTHT02023,5,4,2,1,1,4,0,0,63638,박준표,52591,윤동희,3,-0.9206816809504468,2.1273457785791074,3.48983,1.5,R,Foul,2-Seam,140,RU,5,정종수,28
231012_202815,20231012LTHT02023,5,4,2,1,1,4,0,0,63638,박준표,52591,윤동희,4,-0.7676790311928676,1.7727836957280108,3.48983,1.5,R,Foul,Curve,116,RU,5,정종수,28
231012_202852,20231012LTHT02023,5,4,2,1,1,4,0,0,63638,박준표,52591,윤동희,5,-0.0766395141242077,2.584970136944369,3.48983,1.5,R,Hit,2-Seam,141,RU,5,정종수,28
231012_202455,20231012LTHT02023,5,4,1,0,0,4,0,0,63638,박준표,60523,정훈,1,-0.9590269354064336,2.0018664969968687,3.27206,1.43469,R,Strike,2-Seam,139,RU,5,정종수,28
231012_202526,20231012LTHT02023,5,4,1,0,0,4,0,0,63638,박준표,60523,정훈,2,-0.4836667198409801,2.927440319333105,3.27206,1.43469,R,Hit,2-Seam,141,RU,5,정종수,28
231012_202303,20231012LTHT02023,5,4,0,1,0,0,0,0,63638,박준표,78513,전준우,1,-1.3929748090597698,2.579297171006711,3.56093,1.63324,R,Ball,2-Seam,139,RU,5,정종수,28
231012_202322,20231012LTHT02023,5,4,0,2,0,0,0,0,63638,박준표,78513,전준우,2,-0.6696276226624616,1.1704118791578115,3.56093,1.63324,R,Ball,2-Seam,139,RU,5,정종수,28
231012_202344,20231012LTHT02023,5,4,0,3,0,0,0,0,63638,박준표,78513,전준우,3,-1.7395854642372413,2.1491227916693183,3.56093,1.63324,R,Ball,2-Seam,140,RU,5,정종수,28
231012_202410,20231012LTHT02023,5,4,0,4,0,0,0,0,63638,박준표,78513,전준우,4,0.5250868535343542,3.592202664235721,3.56093,1.63324,R,Ball,2-Seam,141,RU,5,정종수,28
231012_205634,20231012LTHT02023,5,5,1,0,2,0,0,0,63543,구승민,61353,고종욱,1,0.4961792945428059,2.0080822748784755,3.55963,1.65265,L,Strike,4-Seam,147,RO,6,정종수,28
231012_205655,20231012LTHT02023,5,5,1,0,2,0,0,0,63543,구승민,61353,고종욱,2,-0.6032042902245438,0.9112336965411378,3.55963,1.65265,L,Hit,Fork,133,RO,6,정종수,28
231012_205535,20231012LTHT02023,5,5,1,0,1,0,0,0,63543,구승민,52605,김도영,1,0.1839114703639324,3.340163640981774,3.48782,1.53266,R,Strike,Fork,132,RO,6,정종수,28
231012_205553,20231012LTHT02023,5,5,1,0,1,0,0,0,63543,구승민,52605,김도영,2,1.1387664058084386,2.59029094981325,3.48782,1.53266,R,Hit,Slider,137,RO,6,정종수,28
231012_205341,20231012LTHT02023,5,5,1,0,0,0,0,0,63543,구승민,66614,김규성,1,-0.4635763196603004,2.754706650921171,3.54071,1.68796,L,Strike,Fork,129,RO,6,정종수,28
231012_205359,20231012LTHT02023,5,5,2,0,0,0,0,0,63543,구승민,66614,김규성,2,-0.7888484591756588,3.331067420959484,3.54071,1.68796,L,Strike,4-Seam,146,RO,6,정종수,28
231012_205433,20231012LTHT02023,5,5,2,1,0,0,0,0,63543,구승민,66614,김규성,3,-0.1709254799321975,-0.0335718878823199,3.54071,1.68796,L,Ball,Fork,132,RO,6,정종수,28
231012_205455,20231012LTHT02023,5,5,3,1,0,0,0,0,63543,구승민,66614,김규성,4,0.4604540972591711,1.9693955952677704,3.54071,1.68796,L,Strike,4-Seam,148,RO,6,정종수,28
231012_204724,20231012LTHT02023,5,4,0,0,1,9,0,7,52639,최지민,50202,안권수,1,-0.4854670195911956,2.7620852502213444,3.33473,1.52898,L,Hit,4-Seam,146,LO,6,정종수,28
231012_204506,20231012LTHT02023,5,4,1,0,1,7,0,0,52639,최지민,62802,박승욱,1,-0.2733790107640622,2.656104314008464,3.56483,1.65,L,Strike,Slider,131,LO,6,정종수,28
231012_204525,20231012LTHT02023,5,4,1,1,1,7,0,0,52639,최지민,62802,박승욱,2,-0.95459041906859,2.4683012423976383,3.56483,1.65,L,Ball,4-Seam,144,LO,6,정종수,28
231012_204546,20231012LTHT02023,5,4,1,2,1,7,0,0,52639,최지민,62802,박승욱,3,-2.263937136614488,0.906599831284085,3.56483,1.65,L,Ball,4-Seam,147,LO,6,정종수,28
231012_204616,20231012LTHT02023,5,4,1,2,1,7,0,0,52639,최지민,62802,박승욱,4,0.1541418572325178,2.7204770579522872,3.56483,1.65,L,Hit,Slider,132,LO,6,정종수,28
231012_204034,20231012LTHT02023,5,4,0,1,0,7,0,0,65665,이준영,51528,손성빈,1,0.0832798238022871,1.1234760969494966,3.55969,1.5,R,Ball,Slider,132,LO,6,정종수,28
231012_204105,20231012LTHT02023,5,4,1,1,0,7,0,0,65665,이준영,51528,손성빈,2,-0.8928584955782735,2.4952963498271825,3.55969,1.5,R,Strike,Slider,132,LO,6,정종수,28
231012_204135,20231012LTHT02023,5,4,1,2,0,7,0,0,65665,이준영,51528,손성빈,3,-0.1061980389174879,1.845793269778572,3.55969,1.5,R,Ball,Slider,133,LO,6,정종수,28
231012_204206,20231012LTHT02023,5,4,1,2,0,7,0,0,65665,이준영,51528,손성빈,4,-0.6611794946485069,1.9809977896475912,3.55969,1.5,R,Hit,Slider,132,LO,6,정종수,28
231012_203842,20231012LTHT02023,5,4,0,1,0,0,0,0,65665,이준영,62931,노진혁,1,-0.1453097235383405,0.1392524015751899,3.59488,1.65919,L,Ball,Slider,131,LO,6,정종수,28
231012_203903,20231012LTHT02023,5,4,1,1,0,0,0,0,65665,이준영,62931,노진혁,2,-0.1420656753769631,1.281042610309134,3.59488,1.65919,L,Swing,Slider,131,LO,6,정종수,28
231012_203922,20231012LTHT02023,5,4,1,1,0,0,0,0,65665,이준영,62931,노진혁,3,-0.6550467798565968,2.615348737436419,3.59488,1.65919,L,Hit,Slider,132,LO,6,정종수,28
231012_215231,20231012LTHT02023,6,5,0,0,2,0,0,0,68036,최이준,78603,김선빈,1,-0.2764150944188153,3.424454146300764,3.17062,1.41283,R,Hit,4-Seam,149,RO,8,정종수,28
231012_215131,20231012LTHT02023,6,5,0,1,1,0,0,0,68036,최이준,61353,고종욱,1,-1.7033593348588032,3.6084393880762,3.55963,1.65265,L,Ball,4-Seam,147,RO,8,정종수,28
231012_215148,20231012LTHT02023,6,5,0,1,1,0,0,0,68036,최이준,61353,고종욱,2,-0.1755055837018406,3.08852765883812,3.55963,1.65265,L,Hit,4-Seam,146,RO,8,정종수,28
231012_215039,20231012LTHT02023,6,5,1,0,0,0,0,0,68036,최이준,52605,김도영,1,0.6141740153717687,2.205095040029116,3.48782,1.53266,R,Strike,4-Seam,148,RO,8,정종수,28
231012_215052,20231012LTHT02023,6,5,1,0,0,0,0,0,68036,최이준,52605,김도영,2,-0.1827949038193456,1.906838482254024,3.48782,1.53266,R,Hit,Curve,124,RO,8,정종수,28
231012_214235,20231012LTHT02023,6,5,0,1,1,0,9,8,66609,전상현,50202,안권수,1,0.9078314343940266,3.001974492717317,3.33473,1.52898,L,Ball,Slider,138,RO,8,정종수,28
231012_214302,20231012LTHT02023,6,5,0,2,1,0,9,8,66609,전상현,50202,안권수,2,-0.4731786922141219,4.324985306606313,3.33473,1.52898,L,Ball,4-Seam,141,RO,8,정종수,28
231012_214057,20231012LTHT02023,6,5,0,0,1,8,0,0,66609,전상현,62802,박승욱,1,0.0656766995318862,2.620723203388138,3.56483,1.65,L,Hit,4-Seam,143,RO,8,정종수,28
231012_213950,20231012LTHT02023,6,5,1,0,1,0,0,0,66609,전상현,51528,손성빈,1,-0.5122596679169663,3.3808024408708306,3.55969,1.5,R,Foul,Slider,137,RO,8,정종수,28
231012_214009,20231012LTHT02023,6,5,1,0,1,0,0,0,66609,전상현,51528,손성빈,2,0.1685320966439459,2.553465054988088,3.55969,1.5,R,Hit,Curve,126,RO,8,정종수,28
231012_213719,20231012LTHT02023,6,5,1,0,0,0,0,0,66609,전상현,62931,노진혁,1,-1.126428893988943,3.2543755162600263,3.59488,1.65919,L,Foul,4-Seam,142,RO,8,정종수,28
231012_213738,20231012LTHT02023,6,5,1,1,0,0,0,0,66609,전상현,62931,노진혁,2,-1.102670895379004,3.641092151825475,3.59488,1.65919,L,Ball,4-Seam,142,RO,8,정종수,28
231012_213756,20231012LTHT02023,6,5,2,1,0,0,0,0,66609,전상현,62931,노진혁,3,-1.0897960441659529,1.4473255653444053,3.59488,1.65919,L,Swing,Fork,132,RO,8,정종수,28
231012_213814,20231012LTHT02023,6,5,2,1,0,0,0,0,66609,전상현,62931,노진혁,4,-0.6679230688143317,2.104754377934322,3.59488,1.65919,L,Foul,Fork,133,RO,8,정종수,28
231012_213840,20231012LTHT02023,6,5,2,1,0,0,0,0,66609,전상현,62931,노진혁,5,-0.887136909063884,2.438475280524482,3.59488,1.65919,L,Foul,Slider,136,RO,8,정종수,28
231012_213910,20231012LTHT02023,6,5,2,1,0,0,0,0,66609,전상현,62931,노진혁,6,-0.7563290143207986,2.3967360909213578,3.59488,1.65919,L,Hit,Fork,132,RO,8,정종수,28
231012_213354,20231012LTHT02023,6,5,1,0,2,8,7,5,50556,최준용,66614,김규성,1,-0.8800031228659881,2.038264767707488,3.54071,1.68796,L,Foul,Change-up,129,RO,7,정종수,28
231012_213426,20231012LTHT02023,6,5,2,0,2,8,7,5,50556,최준용,66614,김규성,2,-0.2704396690276542,3.015162222267853,3.54071,1.68796,L,Swing,4-Seam,143,RO,7,정종수,28
231012_213456,20231012LTHT02023,6,5,3,0,2,8,7,5,50556,최준용,66614,김규성,3,-0.4607723737354781,3.2042680135661032,3.54071,1.68796,L,Swing,4-Seam,144,RO,7,정종수,28
231012_213007,20231012LTHT02023,6,5,0,1,2,0,7,5,50556,최준용,65653,김호령,1,0.3816607372232606,1.1243847056536715,3.57558,1.53665,R,Ball,4-Seam,144,RO,7,정종수,28
231012_213030,20231012LTHT02023,6,5,0,2,2,0,7,5,50556,최준용,65653,김호령,2,-1.2357223725388389,2.822566187260918,3.57558,1.53665,R,Ball,Change-up,131,RO,7,정종수,28
231012_213114,20231012LTHT02023,6,5,1,2,2,0,7,5,50556,최준용,65653,김호령,3,0.7417339157641221,2.4748220658795885,3.57558,1.53665,R,Strike,Change-up,129,RO,7,정종수,28
231012_213140,20231012LTHT02023,6,5,1,3,2,0,7,5,50556,최준용,65653,김호령,4,-1.4620133949535057,2.7890536570686977,3.57558,1.53665,R,Ball,Change-up,128,RO,7,정종수,28
231012_213206,20231012LTHT02023,6,5,2,3,2,0,7,5,50556,최준용,65653,김호령,5,-0.4033517508270721,2.924157566127494,3.57558,1.53665,R,Strike,Change-up,128,RO,7,정종수,28
231012_213303,20231012LTHT02023,6,5,2,4,2,0,7,5,50556,최준용,65653,김호령,6,-0.9893803024834478,3.47121037351932,3.57558,1.53665,R,Ball,Change-up,130,RO,7,정종수,28
231012_212533,20231012LTHT02023,6,5,1,0,1,5,0,0,50556,최준용,68646,한준수,1,-0.1936869076108616,1.534504309293308,3.48983,1.5,L,Swing,Change-up,130,RO,7,정종수,28
231012_212554,20231012LTHT02023,6,5,1,1,1,5,0,0,50556,최준용,68646,한준수,2,-1.4757876603051896,2.1090404768743136,3.48983,1.5,L,Ball,4-Seam,144,RO,7,정종수,28
231012_212613,20231012LTHT02023,6,5,2,1,1,5,0,0,50556,최준용,68646,한준수,3,-0.8375542803726301,3.015485938607846,3.48983,1.5,L,Foul,Change-up,130,RO,7,정종수,28
231012_212641,20231012LTHT02023,6,5,2,1,1,5,0,0,50556,최준용,68646,한준수,4,0.8182594110196075,2.839574454535576,3.48983,1.5,L,Foul,4-Seam,145,RO,7,정종수,28
