pitchId,game_id,homeScore,awayScore,strike,ball,out,base1,base2,base3,pitcher,picher_name,batter,batter_name,pitch_num,x,y,topSz,bottomSz,stance,result,stuff,speed,pitch_type,inning,umpire,umpire_id
221005_210548,20221005SSKT02022,2,7,0,0,1,0,0,0,65062,김재윤,51463,피렐라,1,0.0754188123405863,2.8668814778737186,3.46055,1.5,R,Hit,Slider,127,RO,9,김준희,8
221005_210338,20221005SSKT02022,2,7,1,0,0,0,0,0,65062,김재윤,62404,구자욱,1,0.5898490504760996,1.9929092317782229,3.47537,1.52163,L,Foul,4-Seam,141,RO,9,김준희,8
221005_210401,20221005SSKT02022,2,7,1,1,0,0,0,0,65062,김재윤,62404,구자욱,2,1.029059276864135,1.4099690962056064,3.47537,1.52163,L,Ball,Fork,127,RO,9,김준희,8
221005_210425,20221005SSKT02022,2,7,1,2,0,0,0,0,65062,김재윤,62404,구자욱,3,-2.012748182975376,3.612014574695345,3.47537,1.52163,L,Ball,Fork,126,RO,9,김준희,8
221005_210447,20221005SSKT02022,2,7,2,2,0,0,0,0,65062,김재윤,62404,구자욱,4,-0.9296430995216556,2.91146845649051,3.47537,1.52163,L,Foul,Fork,125,RO,9,김준희,8
221005_210512,20221005SSKT02022,2,7,3,2,0,0,0,0,65062,김재윤,62404,구자욱,5,0.3437396837701563,4.069372539985407,3.47537,1.52163,L,Swing,4-Seam,140,RO,9,김준희,8
221006_185609,20221006LGHT02022,0,2,0,1,1,3,2,0,69108,이지강,52630,소크라테스,1,-0.0211361624916741,1.5190172125852563,3.68561,1.77725,L,Ball,Slider,132,RO,1,우효동,36
221006_185631,20221006LGHT02022,0,2,1,1,1,3,2,0,69108,이지강,52630,소크라테스,2,-0.0938288526824917,2.021504738485445,3.68561,1.77725,L,Strike,4-Seam,144,RO,1,우효동,36
221006_185654,20221006LGHT02022,0,2,1,1,1,3,2,0,69108,이지강,52630,소크라테스,3,-0.250601246392817,3.2636568705430946,3.68561,1.77725,L,Hit,4-Seam,143,RO,1,우효동,36
221006_185416,20221006LGHT02022,0,2,1,0,1,2,0,0,69108,이지강,62947,나성범,1,-0.2807916213962393,2.075889218785877,3.45383,1.60261,L,Foul,4-Seam,144,RO,1,우효동,36
221006_185438,20221006LGHT02022,0,2,1,1,1,2,0,0,69108,이지강,62947,나성범,2,0.5516551308127399,4.153864269761938,3.45383,1.60261,L,Ball,4-Seam,143,RO,1,우효동,36
221006_185457,20221006LGHT02022,0,2,2,1,1,2,0,0,69108,이지강,62947,나성범,3,0.98973159957475,2.962064852368996,3.45383,1.60261,L,Strike,4-Seam,142,RO,1,우효동,36
221006_185521,20221006LGHT02022,0,2,2,1,1,2,0,0,69108,이지강,62947,나성범,4,0.7649520644137369,1.3651905016402757,3.45383,1.60261,L,Hit,Change-up,131,RO,1,우효동,36
221006_185301,20221006LGHT02022,0,2,0,1,0,1,0,0,69108,이지강,64560,이창진,1,1.0700271356851612,2.659077251503541,3.20394,1.3233,R,Ball,4-Seam,141,RO,1,우효동,36
221006_185323,20221006LGHT02022,0,2,0,1,0,1,0,0,69108,이지강,64560,이창진,2,0.5987115183032895,3.124830851074825,3.20394,1.3233,R,Hit,4-Seam,145,RO,1,우효동,36
221006_185125,20221006LGHT02022,0,2,0,1,0,0,0,0,69108,이지강,62234,류지혁,1,1.029457632470561,0.8886613589661939,3.40393,1.42926,L,Ball,4-Seam,146,RO,1,우효동,36
221006_185138,20221006LGHT02022,0,2,0,2,0,0,0,0,69108,이지강,62234,류지혁,2,1.823245078182082,2.675986533077188,3.40393,1.42926,L,Ball,4-Seam,144,RO,1,우효동,36
221006_185155,20221006LGHT02022,0,2,1,2,0,0,0,0,69108,이지강,62234,류지혁,3,0.1958314511869991,2.194124612028702,3.40393,1.42926,L,Strike,4-Seam,146,RO,1,우효동,36
221006_185206,20221006LGHT02022,0,2,1,3,0,0,0,0,69108,이지강,62234,류지혁,4,-0.731204310756706,3.0787883406080203,3.40393,1.42926,L,Ball,4-Seam,145,RO,1,우효동,36
221006_185218,20221006LGHT02022,0,2,1,4,0,0,0,0,69108,이지강,62234,류지혁,5,0.2659379491641215,3.722319587189728,3.40393,1.42926,L,Ball,4-Seam,143,RO,1,우효동,36
221006_184549,20221006LGHT02022,0,2,0,1,2,5,0,4,62754,임기영,68106,이재원,1,0.935883507890485,-0.0893299610835427,3.51311,1.70202,R,Ball,Change-up,130,RU,1,우효동,36
221006_184626,20221006LGHT02022,0,2,1,1,2,0,5,4,62754,임기영,68106,이재원,2,0.9246968831566952,1.2962503138486063,3.51311,1.70202,R,Swing,Change-up,126,RU,1,우효동,36
221006_184648,20221006LGHT02022,0,2,1,2,2,0,5,4,62754,임기영,68106,이재원,3,1.4179684961428756,1.8724037889027665,3.51311,1.70202,R,Ball,4-Seam,137,RU,1,우효동,36
221006_184711,20221006LGHT02022,0,2,2,2,2,0,5,4,62754,임기영,68106,이재원,4,1.0250394042846895,1.369475524707485,3.51311,1.70202,R,Swing,Change-up,127,RU,1,우효동,36
221006_184739,20221006LGHT02022,0,2,3,2,2,0,5,4,62754,임기영,68106,이재원,5,0.9353900490806112,0.7909433329239506,3.51311,1.70202,R,Swing,Change-up,128,RU,1,우효동,36
221006_184321,20221006LGHT02022,0,2,1,0,1,5,0,4,62754,임기영,77564,김민성,1,0.0112670629771458,1.6411730686897077,3.42755,1.57452,R,Strike,4-Seam,136,RU,1,우효동,36
221006_184345,20221006LGHT02022,0,2,2,0,1,5,0,4,62754,임기영,77564,김민성,2,1.82869110846658,1.6134502445447283,3.42755,1.57452,R,Swing,Slider,131,RU,1,우효동,36
221006_184409,20221006LGHT02022,0,2,2,1,1,5,0,4,62754,임기영,77564,김민성,3,1.6024436627794536,2.9107805754917964,3.42755,1.57452,R,Ball,4-Seam,137,RU,1,우효동,36
221006_184431,20221006LGHT02022,0,2,2,2,1,5,0,4,62754,임기영,77564,김민성,4,1.6015055880722469,1.7736136558582871,3.42755,1.57452,R,Ball,Slider,132,RU,1,우효동,36
221006_184459,20221006LGHT02022,0,2,3,2,1,5,0,4,62754,임기영,77564,김민성,5,1.2293913757283126,1.1881965115206974,3.42755,1.57452,R,Swing,Change-up,125,RU,1,우효동,36
221006_184218,20221006LGHT02022,0,1,0,0,1,4,0,2,62754,임기영,79109,오지환,1,-0.0637243403550451,1.8497805202848108,3.42863,1.46526,L,Hit,Change-up,126,RU,1,우효동,36
221006_183859,20221006LGHT02022,0,1,1,0,0,3,2,0,62754,임기영,79192,채은성,1,0.825495083529969,2.491825293643701,3.54088,1.75898,R,Strike,Change-up,132,RU,1,우효동,36
221006_183924,20221006LGHT02022,0,1,2,0,0,3,2,0,62754,임기영,79192,채은성,2,0.0133202912592751,1.3645653854384077,3.54088,1.75898,R,Foul,4-Seam,136,RU,1,우효동,36
221006_183952,20221006LGHT02022,0,1,2,1,0,3,2,0,62754,임기영,79192,채은성,3,2.2767359650520467,2.82016494480452,3.54088,1.75898,R,Ball,Slider,131,RU,1,우효동,36
221006_184017,20221006LGHT02022,0,1,2,1,0,3,2,0,62754,임기영,79192,채은성,4,-0.2751565927440338,2.1347970651975388,3.54088,1.75898,R,Foul,Change-up,126,RU,1,우효동,36
221006_184050,20221006LGHT02022,0,1,2,1,0,3,2,0,62754,임기영,79192,채은성,5,1.6238278833020805,1.4796592013393752,3.54088,1.75898,R,Foul,Slider,132,RU,1,우효동,36
221006_184122,20221006LGHT02022,0,1,2,1,0,3,2,0,62754,임기영,79192,채은성,6,0.7130434876814589,0.8980906173184695,3.54088,1.75898,R,Hit,Change-up,125,RU,1,우효동,36
221006_183654,20221006LGHT02022,0,0,1,0,0,2,0,1,62754,임기영,78168,서건창,1,0.0424544073263315,1.928658832129706,3.43697,1.66288,L,Strike,Change-up,126,RU,1,우효동,36
221006_183716,20221006LGHT02022,0,0,1,1,0,2,0,1,62754,임기영,78168,서건창,2,0.4119900031911503,1.1699525801145956,3.43697,1.66288,L,Ball,4-Seam,138,RU,1,우효동,36
221006_183739,20221006LGHT02022,0,0,1,1,0,2,0,1,62754,임기영,78168,서건창,3,-0.7546915503156013,1.7982567741329545,3.43697,1.66288,L,Hit,Change-up,127,RU,1,우효동,36
221006_183226,20221006LGHT02022,0,0,0,1,0,1,0,0,62754,임기영,62415,박해민,1,-0.6469650327437704,1.3640205855306329,3.22448,1.49851,L,Ball,4-Seam,134,RU,1,우효동,36
221006_183247,20221006LGHT02022,0,0,0,2,0,1,0,0,62754,임기영,62415,박해민,2,-1.1318083343631653,2.908631385004578,3.22448,1.49851,L,Ball,Change-up,123,RU,1,우효동,36
221006_183308,20221006LGHT02022,0,0,1,2,0,1,0,0,62754,임기영,62415,박해민,3,-0.5567091153980022,2.002876687996812,3.22448,1.49851,L,Strike,4-Seam,135,RU,1,우효동,36
221006_183327,20221006LGHT02022,0,0,2,2,0,1,0,0,62754,임기영,62415,박해민,4,-0.1949333168435989,1.708188198948283,3.22448,1.49851,L,Swing,4-Seam,134,RU,1,우효동,36
221006_183352,20221006LGHT02022,0,0,2,2,0,1,0,0,62754,임기영,62415,박해민,5,0.1165963753282908,1.5536577738214905,3.22448,1.49851,L,Foul,Change-up,125,RU,1,우효동,36
221006_183422,20221006LGHT02022,0,0,2,3,0,1,0,0,62754,임기영,62415,박해민,6,-1.6527800105661588,1.3701869103735826,3.22448,1.49851,L,Ball,Change-up,124,RU,1,우효동,36
221006_183447,20221006LGHT02022,0,0,2,3,0,1,0,0,62754,임기영,62415,박해민,7,-0.2498491994553722,1.4666698568833842,3.22448,1.49851,L,Foul,4-Seam,138,RU,1,우효동,36
221006_183517,20221006LGHT02022,0,0,2,3,0,1,0,0,62754,임기영,62415,박해민,8,0.1097712599191595,1.675893747658141,3.22448,1.49851,L,Foul,4-Seam,138,RU,1,우효동,36
221006_183545,20221006LGHT02022,0,0,2,3,0,1,0,0,62754,임기영,62415,박해민,9,0.2133798425159032,1.7301691633597722,3.22448,1.49851,L,Hit,4-Seam,139,RU,1,우효동,36
221006_183141,20221006LGHT02022,0,0,0,1,0,0,0,0,62754,임기영,66108,홍창기,1,1.7109788731913782,1.6899023748046411,3.48983,1.5,L,Ball,4-Seam,134,RU,1,우효동,36
221006_191259,20221006LGHT02022,0,2,1,0,2,0,0,0,69108,이지강,65610,황대인,1,0.0206224174246355,2.364521153307072,3.31696,1.5024,R,Strike,Slider,134,RO,2,우효동,36
221006_191307,20221006LGHT02022,0,2,2,0,2,0,0,0,69108,이지강,65610,황대인,2,0.1097492563748021,2.577831301850212,3.31696,1.5024,R,Foul,Slider,135,RO,2,우효동,36
221006_191326,20221006LGHT02022,0,2,2,1,2,0,0,0,69108,이지강,65610,황대인,3,0.0325422645319586,5.848761516550002,3.31696,1.5024,R,Ball,Curve,124,RO,2,우효동,36
221006_191340,20221006LGHT02022,0,2,2,1,2,0,0,0,69108,이지강,65610,황대인,4,0.9387469759862572,2.242967308555172,3.31696,1.5024,R,Hit,4-Seam,145,RO,2,우효동,36
221006_191117,20221006LGHT02022,0,2,0,1,1,0,0,0,69108,이지강,78603,김선빈,1,0.7260435328373933,1.0147260392995323,3.17062,1.41283,R,Ball,4-Seam,145,RO,2,우효동,36
221006_191128,20221006LGHT02022,0,2,0,2,1,0,0,0,69108,이지강,78603,김선빈,2,-0.6362884944928671,1.0526843363254186,3.17062,1.41283,R,Ball,4-Seam,145,RO,2,우효동,36
221006_191143,20221006LGHT02022,0,2,1,2,1,0,0,0,69108,이지강,78603,김선빈,3,0.8551144015813172,1.8318937495959795,3.17062,1.41283,R,Strike,4-Seam,145,RO,2,우효동,36
221006_191203,20221006LGHT02022,0,2,1,3,1,0,0,0,69108,이지강,78603,김선빈,4,0.5776096585296548,3.692484384293064,3.17062,1.41283,R,Ball,4-Seam,145,RO,2,우효동,36
221006_191215,20221006LGHT02022,0,2,2,3,1,0,0,0,69108,이지강,78603,김선빈,5,-0.7832476574679098,2.035660280982572,3.17062,1.41283,R,Swing,4-Seam,144,RO,2,우효동,36
221006_191228,20221006LGHT02022,0,2,2,3,1,0,0,0,69108,이지강,78603,김선빈,6,0.953772004258788,2.343977111913394,3.17062,1.41283,R,Hit,4-Seam,147,RO,2,우효동,36
221006_191031,20221006LGHT02022,0,2,0,0,0,0,0,0,69108,이지강,72443,최형우,1,-0.758790778233598,2.576574358662925,3.49972,1.6509,L,Hit,4-Seam,144,RO,2,우효동,36
221006_190625,20221006LGHT02022,0,2,0,1,2,0,1,0,69620,김기훈,62415,박해민,1,-0.6919130929832261,3.740516155525516,3.22448,1.49851,L,Ball,Slider,129,LO,2,우효동,36
221006_190646,20221006LGHT02022,0,2,1,1,2,0,1,0,69620,김기훈,62415,박해민,2,-0.2872523082081869,1.0746639546487184,3.22448,1.49851,L,Foul,Slider,130,LO,2,우효동,36
221006_190714,20221006LGHT02022,0,2,1,2,2,0,1,0,69620,김기훈,62415,박해민,3,-0.0291573113976874,3.783994805248255,3.22448,1.49851,L,Ball,4-Seam,144,LO,2,우효동,36
221006_190737,20221006LGHT02022,0,2,1,3,2,0,1,0,69620,김기훈,62415,박해민,4,1.2487006992838388,4.750898788320702,3.22448,1.49851,L,Ball,Slider,127,LO,2,우효동,36
221006_190801,20221006LGHT02022,0,2,2,3,2,0,1,0,69620,김기훈,62415,박해민,5,0.0933320889324058,2.8668999033280254,3.22448,1.49851,L,Strike,4-Seam,144,LO,2,우효동,36
221006_190825,20221006LGHT02022,0,2,3,3,2,0,1,0,69620,김기훈,62415,박해민,6,0.6229489605998487,3.421617455460195,3.22448,1.49851,L,Swing,4-Seam,145,LO,2,우효동,36
221006_190221,20221006LGHT02022,0,2,0,1,2,0,0,0,62754,임기영,66108,홍창기,1,-1.0879055172239993,2.73074661898166,3.48983,1.5,L,Ball,Change-up,124,RU,2,우효동,36
221006_190233,20221006LGHT02022,0,2,0,2,2,0,0,0,62754,임기영,66108,홍창기,2,-1.0973353258310317,1.441730440271931,3.48983,1.5,L,Ball,2-Seam,137,RU,2,우효동,36
221006_190249,20221006LGHT02022,0,2,0,2,2,0,0,0,62754,임기영,66108,홍창기,3,-0.0707838063531502,2.187470432993513,3.48983,1.5,L,Hit,2-Seam,136,RU,2,우효동,36
221006_190123,20221006LGHT02022,0,2,0,1,1,0,0,0,62754,임기영,60566,이상호,1,1.0298802887178613,3.223778371643844,3.27846,1.50888,R,Ball,4-Seam,136,RU,2,우효동,36
221006_190137,20221006LGHT02022,0,2,0,1,1,0,0,0,62754,임기영,60566,이상호,2,0.132781835661899,2.7255808429899355,3.27846,1.50888,R,Hit,4-Seam,138,RU,2,우효동,36
221006_185910,20221006LGHT02022,0,2,1,0,0,0,0,0,62754,임기영,66112,김기연,1,0.4562177743223288,2.6606745337904525,3.23508,1.70096,R,Foul,Slider,129,RU,2,우효동,36
221006_185928,20221006LGHT02022,0,2,2,0,0,0,0,0,62754,임기영,66112,김기연,2,0.5296735985644359,2.312196894671526,3.23508,1.70096,R,Swing,Change-up,124,RU,2,우효동,36
221006_185943,20221006LGHT02022,0,2,2,1,0,0,0,0,62754,임기영,66112,김기연,3,-0.6123037693761031,0.8143380995691731,3.23508,1.70096,R,Ball,Change-up,125,RU,2,우효동,36
221006_190002,20221006LGHT02022,0,2,2,2,0,0,0,0,62754,임기영,66112,김기연,4,1.048619702140882,2.765991917762048,3.23508,1.70096,R,Ball,4-Seam,138,RU,2,우효동,36
221006_190019,20221006LGHT02022,0,2,2,2,0,0,0,0,62754,임기영,66112,김기연,5,0.1470346017470072,1.815776494257672,3.23508,1.70096,R,Foul,Change-up,126,RU,2,우효동,36
221006_190041,20221006LGHT02022,0,2,3,2,0,0,0,0,62754,임기영,66112,김기연,6,0.4793717978323752,1.047201603342271,3.23508,1.70096,R,Swing,Change-up,125,RU,2,우효동,36
221006_193059,20221006LGHT02022,0,2,1,0,2,1,0,0,69108,이지강,64560,이창진,1,-0.2362858043278735,1.79084783854063,3.20394,1.3233,R,Strike,Slider,131,RO,3,우효동,36
221006_193120,20221006LGHT02022,0,2,1,0,2,1,0,0,69108,이지강,64560,이창진,2,0.919319763725399,2.9685942628851323,3.20394,1.3233,R,Hit,Slider,128,RO,3,우효동,36
221006_192906,20221006LGHT02022,0,2,0,1,2,0,0,0,69108,이지강,62234,류지혁,1,-1.0055865314964656,2.757118422228264,3.40393,1.42926,L,Ball,4-Seam,144,RO,3,우효동,36
221006_192918,20221006LGHT02022,0,2,1,1,2,0,0,0,69108,이지강,62234,류지혁,2,0.0289270403411397,2.2604390446219247,3.40393,1.42926,L,Foul,4-Seam,143,RO,3,우효동,36
221006_192944,20221006LGHT02022,0,2,2,1,2,0,0,0,69108,이지강,62234,류지혁,3,0.4492062870439201,3.0292537936298283,3.40393,1.42926,L,Foul,4-Seam,141,RO,3,우효동,36
221006_193001,20221006LGHT02022,0,2,2,2,2,0,0,0,69108,이지강,62234,류지혁,4,0.2346661955882976,0.6950772276638277,3.40393,1.42926,L,Ball,Change-up,132,RO,3,우효동,36
221006_193018,20221006LGHT02022,0,2,2,2,2,0,0,0,69108,이지강,62234,류지혁,5,0.4488598052581389,2.727100860083856,3.40393,1.42926,L,Hit,4-Seam,141,RO,3,우효동,36
221006_192732,20221006LGHT02022,0,2,1,0,1,0,0,0,69108,이지강,64646,박찬호,1,1.0335731896996068,2.7278891525813167,3.34246,1.45625,R,Strike,4-Seam,143,RO,3,우효동,36
221006_192757,20221006LGHT02022,0,2,1,1,1,0,0,0,69108,이지강,64646,박찬호,2,0.9517675443395972,2.1708336826331163,3.34246,1.45625,R,Ball,4-Seam,145,RO,3,우효동,36
221006_192808,20221006LGHT02022,0,2,2,1,1,0,0,0,69108,이지강,64646,박찬호,3,0.5280851104714421,2.4648296204174294,3.34246,1.45625,R,Strike,Slider,132,RO,3,우효동,36
