pitchId,game_id,homeScore,awayScore,strike,ball,out,base1,base2,base3,pitcher,picher_name,batter,batter_name,pitch_num,x,y,topSz,bottomSz,stance,result,stuff,speed,pitch_type,inning,umpire,umpire_id
211025_213510,20211025LTLG02021,4,4,2,1,1,2,1,0,50556,최준용,79192,채은성,8,-0.3595406403403904,3.004139105106844,3.42605,1.75898,R,Foul,Change-up,133,RO,8,장준영,22
211025_213545,20211025LTLG02021,4,4,2,1,1,2,1,0,50556,최준용,79192,채은성,9,0.7862792403544622,2.0411159562009646,3.42605,1.75898,R,Foul,Slider,136,RO,8,장준영,22
211025_213623,20211025LTLG02021,4,4,3,1,1,2,1,0,50556,최준용,79192,채은성,10,1.431603604471527,0.4652121747646551,3.42605,1.75898,R,Swing,Slider,139,RO,8,장준영,22
211025_212716,20211025LTLG02021,4,4,1,0,0,2,1,0,50556,최준용,76290,김현수,1,-0.7395356854895878,2.9722860585137654,3.52437,1.69561,L,Foul,Change-up,130,RO,8,장준영,22
211025_212743,20211025LTLG02021,4,4,1,1,0,2,1,0,50556,최준용,76290,김현수,2,-0.9618664269352272,4.127543390985888,3.52437,1.69561,L,Ball,4-Seam,147,RO,8,장준영,22
211025_212811,20211025LTLG02021,4,4,1,1,0,2,1,0,50556,최준용,76290,김현수,3,-0.2193185153082755,2.546851045760111,3.52437,1.69561,L,Hit,4-Seam,146,RO,8,장준영,22
211025_212248,20211025LTLG02021,4,4,1,0,0,1,0,0,50556,최준용,78168,서건창,1,0.5035516081407518,3.610658313862271,3.32214,1.66288,L,BuntFoul,4-Seam,145,RO,8,장준영,22
211025_212349,20211025LTLG02021,4,4,2,0,0,1,0,0,50556,최준용,78168,서건창,2,0.1750441193131119,4.407333124640472,3.32214,1.66288,L,Foul,4-Seam,145,RO,8,장준영,22
211025_212432,20211025LTLG02021,4,4,2,0,0,1,0,0,50556,최준용,78168,서건창,3,-0.5901772061174834,3.4024153221388085,3.32214,1.66288,L,Foul,4-Seam,146,RO,8,장준영,22
211025_212525,20211025LTLG02021,4,4,2,0,0,1,0,0,50556,최준용,78168,서건창,4,-0.2364207235781205,3.0574487471359424,3.32214,1.66288,L,Hit,4-Seam,146,RO,8,장준영,22
211025_211944,20211025LTLG02021,4,4,1,0,0,0,0,0,50556,최준용,66108,홍창기,1,-0.3516820544157234,3.070988064891166,3.375,1.5,L,Foul,4-Seam,147,RO,8,장준영,22
211025_212011,20211025LTLG02021,4,4,1,1,0,0,0,0,50556,최준용,66108,홍창기,2,-0.9346937912532516,2.565722459292181,3.375,1.5,L,Ball,4-Seam,148,RO,8,장준영,22
211025_212033,20211025LTLG02021,4,4,1,2,0,0,0,0,50556,최준용,66108,홍창기,3,-0.7415317890253104,3.177092256349196,3.375,1.5,L,Ball,Change-up,132,RO,8,장준영,22
211025_212058,20211025LTLG02021,4,4,1,3,0,0,0,0,50556,최준용,66108,홍창기,4,1.1009059378448995,2.5144189349157164,3.375,1.5,L,Ball,4-Seam,146,RO,8,장준영,22
211025_212123,20211025LTLG02021,4,4,2,3,0,0,0,0,50556,최준용,66108,홍창기,5,-0.1475662837824864,2.2126654329170403,3.375,1.5,L,Foul,4-Seam,145,RO,8,장준영,22
211025_212156,20211025LTLG02021,4,4,2,3,0,0,0,0,50556,최준용,66108,홍창기,6,0.2289866950192054,2.357594546519405,3.375,1.5,L,Hit,4-Seam,148,RO,8,장준영,22
211025_211342,20211025LTLG02021,4,4,1,0,2,7,6,0,76650,진해수,68507,장두성,1,0.0526043737445344,2.5979891030944207,3.09944,1.43416,L,Strike,Slider,128,LO,8,장준영,22
211025_211404,20211025LTLG02021,4,4,2,0,2,7,6,0,76650,진해수,68507,장두성,2,-0.7075293241466354,1.8099600288558888,3.09944,1.43416,L,Foul,Slider,128,LO,8,장준영,22
211025_211436,20211025LTLG02021,4,4,2,1,2,7,6,0,76650,진해수,68507,장두성,3,-1.944989576407198,1.1360570423496927,3.09944,1.43416,L,Ball,Curve,117,LO,8,장준영,22
