year,ump_id,name,pitches,alpha,alpha_ci_lower,alpha_ci_upper,beta,beta_ci_lower,beta_ci_upper,lambda,lambda_ci_lower,lambda_ci_upper,r,r_ci_lower,r_ci_upper,x0,x0_ci_lower,x0_ci_upper,y0,y0_ci_lower,y0_ci_upper
2021,5,¼Û¼ö±Ù,5812,0.9377315111039299,0.9128053691493068,0.9626576530585531,11.807461368225372,10.720709912372863,12.894212824077881,0.9586900019020415,0.9247624354876777,0.9926175683164052,3.007534926026556,2.5066967542505836,3.5083730978025285,-0.018451031657019282,-0.037076936112263946,0.00017487279822538115,2.4046041949650743,2.384827080274235,2.4243813096559137
2021,17,¹Ú±Ù¿µ,6666,0.927371300779696,0.9053677746430898,0.9493748269163022,13.036771345659488,11.90000137421028,14.173541317108697,0.9805346672392649,0.9513483619335383,1.0097209725449914,3.524279660666343,2.9156447906056595,4.132914530727026,-0.08740564587181346,-0.1038710980177765,-0.07094019372585042,2.441460067682263,2.4247248786739406,2.4581952566905856
2021,24,Â÷Á¤±¸,4801,0.9102236483437931,0.8833305812603006,0.9371167154272856,12.37182286071299,11.137532134389591,13.60611358703639,1.0485072308329606,1.0074448912000724,1.0895695704658488,3.0435879799002823,2.5377080467343256,3.549467913066239,-0.061270818697616344,-0.0811157562526202,-0.04142588114261249,2.4281634803271492,2.4056696955449097,2.4506572651093887
2021,13,±Ç¿µÃ¶,6143,0.9403393800795969,0.9156085141797171,0.9650702459794768,10.770360531622348,9.853496638243714,11.687224425000982,0.9415198356755823,0.9101574021349662,0.9728822692161984,3.5515408575756764,2.9060318579230175,4.197049857228335,-0.09901711352905099,-0.1184597330956877,-0.07957449396241427,2.4238305004118192,2.405622950592539,2.4420380502310994
2021,0,¹Ú±âÅÃ,6193,0.9541679420385674,0.9296730736810004,0.9786628103961343,12.422741611425565,11.302230830422689,13.54325239242844,0.9392678041193768,0.9095224314488424,0.9690131767899113,3.5150624026885433,2.8681353777619116,4.1619894276151745,0.02216512231373861,0.0031362872535549806,0.041193957373922244,2.4350237700664685,2.417997228361301,2.452050311771636
2021,2,ÀüÀÏ¼ö,6497,0.8991324510936456,0.8778468767619164,0.9204180254253748,12.63464403488106,11.538489175546854,13.730798894215265,1.0058507439413695,0.9754814887695993,1.0362199991131398,3.5687717822266416,2.900922478686682,4.236621085766601,-0.0724692765691316,-0.08945460076124696,-0.05548395237701624,2.413188240107918,2.3960333660043376,2.430343114211498
2021,19,ÀÌ¿ëÇõ,6323,0.8901189077283387,0.8662766917408974,0.91396112371578,13.283085770764101,12.095483680720468,14.470687860807734,1.085800967646795,1.0489891871387094,1.1226127481548807,2.7025357353886656,2.32441635578896,3.0806551149883714,-0.035947642848479455,-0.05239996217685155,-0.019495323520107362,2.395116900347971,2.3761066929940173,2.414127107701925
2021,28,Á¤Á¾¼ö,5835,0.9079251061314647,0.88292438823466,0.9329258240282694,12.001021736135577,10.89267042344655,13.109373048824605,1.0080284578384267,0.9734064415653199,1.0426504741115334,3.196307986195343,2.645372734752069,3.7472432376386173,-0.02501247132329942,-0.04327601243318825,-0.0067489302134105845,2.3873733750233628,2.368479575324335,2.4062671747223905
2021,1,¹ÚÁ¾Ã¶,5966,0.9045497801101899,0.8806404101924832,0.9284591500278967,12.807954370794684,11.655040031944507,13.960868709644862,0.9909712255549812,0.9586199592648125,1.0233224918451498,3.6882401600168477,2.9325832673300587,4.443897052703637,-0.04901544881208827,-0.06715314495121545,-0.030877752672961088,2.4311417546550422,2.412979449924512,2.4493040593855726
2021,23,À¯´öÇü,4773,0.9403026996764424,0.9129140434059271,0.9676913559469578,11.584113407080618,10.441001148149198,12.727225666012039,0.9524209855845727,0.9174822169038275,0.9873597542653179,3.421536202490686,2.7249376450340144,4.118134759947358,-0.00762739683976443,-0.027916158757963595,0.012661365078434735,2.3982869024978832,2.3780825860941217,2.4184912189016448
2021,7,À±ÅÂ¼ö,6451,0.9488108758457705,0.9238109088197168,0.9738108428718242,12.133439036320624,11.06382497294548,13.203053099695769,0.9295512451121186,0.8995189566635826,0.9595835335606546,3.1713892564910293,2.6482934575465293,3.6944850554355293,-0.034948721826809595,-0.05295488256036773,-0.016942561093251457,2.412436108652404,2.3953657918786195,2.4295064254261884
2021,12,±èÁ¤±¹,6694,0.9648095825804437,0.9406182542631092,0.9890009108977782,11.64310234110106,10.64420475445213,12.641999927749989,0.9466969071991247,0.9170267108960362,0.9763671035022132,3.0854855511173516,2.6300291592261624,3.5409419430085407,-0.027678109341088986,-0.04556640124689703,-0.009789817435280943,2.438906619803421,2.421988924622394,2.4558243149844476
2021,26,ÀÌ¿µÀç,6261,0.8675897937803674,0.8425520369888204,0.8926275505719143,11.986945389321736,10.914401044339298,13.059489734304174,1.0413444223457802,1.0037072972464434,1.078981547445117,2.6987756494131805,2.294260843835907,3.103290454990454,-0.014618449641518105,-0.03228050224681593,0.0030436029637797186,2.429452357428823,2.4099537655723386,2.448950949285307
2021,11,¹èº´µÎ,6329,0.8846720791371108,0.8646653718498931,0.9046787864243284,13.120344265305022,11.993798719277997,14.246889811332046,0.9905439762294306,0.9615066789713076,1.0195812734875536,4.243562238629082,3.3575121925238984,5.129612284734265,-0.02592154829736338,-0.04251497203868358,-0.009328124556043173,2.4371812452230124,2.4209713076437227,2.453391182802302
2021,6,±èÀÍ¼ö,6892,0.9071388142660313,0.8840357629039691,0.9302418656280934,11.8581379249642,10.85797670830609,12.858299141622311,0.9945638823091949,0.9621584034385336,1.0269693611798563,2.9514389843170017,2.4946996504683816,3.408178318165622,-0.054715279776336515,-0.07202359950744196,-0.03740696004523107,2.3847371797166836,2.366462911520909,2.4030114479124585
2021,20,±è¼ºÃ¶,6263,0.9280091228058475,0.9032694525733236,0.9527487930383713,12.199419241600307,11.117905427176815,13.280933056023798,0.9625651080674302,0.9297876923793651,0.9953425237554954,2.6093532219885542,2.2537148121639183,2.96499163181319,-0.038330158589877206,-0.05581375545108197,-0.02084656172867244,2.423212834265633,2.405653136334118,2.440772532197148
2021,18,³ª±¤³²,6275,0.9249314595170457,0.9019608052697217,0.9479021137643697,12.268334816990471,11.173067773630784,13.363601860350158,0.9733284327945713,0.9431936391647371,1.0034632264244054,4.224004762584818,3.233051664210156,5.214957860959481,-0.0025472052610645115,-0.02082519707871396,0.015730786556584938,2.4197112151610147,2.402073488533826,2.4373489417882035
2021,4,ÃÖ¼ö¿ø,6697,0.9443386562972065,0.9185732129753791,0.9701040996190339,10.54325076251381,9.68506835684202,11.401433168185601,0.9662186703451,0.9336764416067203,0.9987608990834798,2.8488110206749555,2.408584501242516,3.289037540107395,-0.024513808873909755,-0.04278130633691568,-0.006246311410903826,2.438024765537668,2.419946223888431,2.456103307186905
2021,30,±¸¸íÈ¯,5785,0.8535682368216194,0.830251020779885,0.8768854528633538,14.94332020810355,13.484687450033265,16.401952966173837,1.070804299107281,1.0356323902336078,1.1059762079809543,3.2773558888422425,2.689585947394101,3.865125830290384,-0.032635946198224665,-0.049573535536684046,-0.015698356859765287,2.4278298176410638,2.4101331257320227,2.445526509550105
2021,34,ÃÖ¿µÁÖ,4310,0.9358794404876605,0.9087845421106452,0.9629743388646758,12.282352562084206,10.996485592867906,13.568219531300507,0.9174209438507865,0.8822182359437104,0.9526236517578627,3.421946555819707,2.7304848611891948,4.1134082504502185,-0.0442658448304734,-0.06564424914002315,-0.022887440520923653,2.4261026158042727,2.4053835084867203,2.446821723121825
2021,31,¹®µ¿±Õ,6949,0.9406562311188533,0.9147461920178197,0.966566270219887,10.88259988256107,9.968726768594145,11.796472996527996,0.9217349936631034,0.8900736824212873,0.9533963049049196,2.7960052745545134,2.3786868831979002,3.2133236659111266,-0.012670718134177174,-0.031003345040568103,0.005661908772213755,2.37785411803436,2.360070377731569,2.3956378583371514
2021,33,¿ÀÈÆ±Ô,6663,0.9344983009012119,0.9108397094742027,0.9581568923282211,13.73421295964678,12.483464670226727,14.984961249066831,0.9580383322759289,0.9291291452840306,0.9869475192678273,3.0202846521239617,2.5841743440127485,3.456394960235175,-0.07363668335400034,-0.09048702570428947,-0.0567863410037112,2.4024133228218085,2.3868177524532594,2.4180088931903576
2021,8,±èÁØÈñ,6061,0.9225579410157354,0.8983109504246806,0.9468049316067902,12.157836394694698,11.073356475598805,13.24231631379059,0.983653944950541,0.951151056142252,1.01615683375883,3.677636186710071,2.982775809378391,4.372496564041751,0.03450084091584507,0.015467694164181919,0.05353398766750822,2.4381778726356638,2.420012124771794,2.4563436204995335
2021,22,ÀåÁØ¿µ,2948,0.927084641084497,0.8931511924339999,0.961018089734994,11.731492302687442,10.210074781732203,13.252909823642682,0.9270584753982996,0.8816504047999957,0.9724665459966034,3.0941672508455285,2.393766253019769,3.794568248671288,-0.04427037138862224,-0.07120555626969026,-0.017335186507554227,2.3537800013371313,2.3278803100618948,2.379679692612368
2021,16,ÀÌ±âÁß,6547,0.9464583069446071,0.9226393946248224,0.9702772192643918,11.168541624163534,10.220232552898926,12.116850695428143,0.9363218417411749,0.9058655860719618,0.9667780974103881,3.269783800347935,2.7223862779126358,3.817181322783234,-0.007040371095517665,-0.024986473162823222,0.010905730971787894,2.3901632482466786,2.372472208498535,2.407854287994822
2021,14,±èº´ÁÖ,6718,0.9530856776591419,0.9304210286576257,0.9757503266606581,12.300919339238884,11.246597825319661,13.355240853158108,0.9235951622297356,0.8949751785063189,0.9522151459531523,3.279623046011835,2.7789292864438684,3.780316805579802,-0.04571297225575628,-0.06286990114207805,-0.02855604336943451,2.414008079919922,2.3974922942345316,2.4305238656053127
2021,25,±è¼±¼ö,2842,0.9166696722393922,0.8788220726564147,0.9545172718223698,12.358137234067028,10.718190966777838,13.998083501356218,1.0257588462627787,0.974204228405465,1.0773134641200923,3.106302146252511,2.313941526964168,3.8986627655408537,-0.04000508777360122,-0.0660500985607994,-0.013960076986403041,2.4165149191337743,2.388057691310693,2.4449721469568555
2021,32,±èÅÂ¿Ï,4210,0.8928887122043316,0.8626537130390086,0.9231237113696547,11.735590363552713,10.45435609146538,13.016824635640047,0.9597325306452336,0.9199703154770918,0.9994947458133753,3.5637754886911504,2.699715537535262,4.427835439847039,-0.034671513257362604,-0.058143895152132044,-0.011199131362593161,2.4391618207833936,2.4176324353797303,2.460691206187057
2021,15,¹®½ÂÈÆ,6386,0.9467517069505267,0.9249025321272558,0.9686008817737976,12.842955271515258,11.721847927706149,13.964062615324368,0.9693421776355469,0.9403305870058799,0.9983537682652138,3.776902918492424,3.0825827001042776,4.471223136880571,-0.062152715131008514,-0.07912622516838066,-0.04517920509363636,2.411162049642214,2.3936361514843494,2.4286879478000785
